file_name,content,episode
SPEAKER_01 - 3427.49 - 3432.59.lab,tất cả những cái tìm này là gì không cố định nó lại mà mỗi người có cái trải nghiệm riêng.,184
SPEAKER_01 - 3432.59 - 3436.79.lab,thì có một cái câu có ông này ông nhìn về giới trẻ mình thấy rất là.,184
SPEAKER_01 - 2142.38 - 2149.48.lab,mới đủ cho tiêu thụ hết số lượng công nhân của cầu tre mình sống nhờ những cái như vậy và coi như là.,184
SPEAKER_01 - 2149.48 - 2152.41.lab,phá cái văn phòng của hội ra hồi đó là hình chữ tê.,184
SPEAKER_01 - 5393.89 - 5401.24.lab,nhưng cô đã tin đầu tiên đó là đầu tiên phải tự tin cô đã tin mà cô kể là ba mai năm sau cô gặp cô tin cô sẽ làm được chuyện này.,184
SPEAKER_01 - 2426.93 - 2431.72.lab,nếu mà nói bà mẹ là tại vì cái tuổi thơ lớn lên là cái chuyện cổ tích là cái chuyện bà già ở tù.,184
SPEAKER_01 - 667.96 - 673.73.lab,ra đời ngay từ chỗ là đầu tiên á là cái câu một á là nói về cái cái chuyên môn và các.,184
SPEAKER_01 - 673.73 - 680.93.lab,bạn có thể mà gần như là mỗi năm một kiểu thi khác nhau tới năm cuối cùng là thi vẫn đáp luôn nghĩa là ra cái câu hỏi là.,184
SPEAKER_01 - 680.93 - 685.59.lab,ví dụ như chúng ta sẽ làm việc với nhau mười hai buổi các bản sẽ ghi là ít nhất.,184
SPEAKER_01 - 685.59 - 689.6.lab,chắc các bạn sẽ có một cái chủ quan riêng là các bạn thích bữa nào.,184
SPEAKER_01 - 689.6 - 696.83.lab,thì mình vẫn nhớ là có một bạn chọn là buổi thích nhất là thấy cô ngọc bận quần jeans áo dài mà hát dạ cổ hoài lang là trong cái buổi đó.,184
SPEAKER_00 - 3240.07 - 3246.54.lab,họ coi là được coi là cái lớp mà cái thế hệ mà thừa kế rất là nhiều di sản.,184
SPEAKER_00 - 3246.54 - 3251.66.lab,nhưng đồng thời họ cũng cảm rất rõ cái sức nặng của cái việc đấy bởi vì là.,184
SPEAKER_00 - 3251.66 - 3257.2.lab,những cái thế hệ đi trước ví dụ qua chiến tranh hay là nghèo đói đến cái thế hệ này.,184
SPEAKER_00 - 3257.49 - 3263.41.lab,các cái xung đột nó không hay là sự thiếu thốn nó không còn nhiều nữa nên là mọi người lập tức cho rằng giới trẻ là.,184
SPEAKER_00 - 6448.17 - 6449.26.lab,công vang theo cuốn sách nào.,184
SPEAKER_01 - 2900.58 - 2908.57.lab,nhưng mà mình muốn nhấn lại cái lứa mình là mình hiểu mình viết lứa con mình cũng hiểu rồi lứa ông bà hiểu rồi lứa con nhưng mà các.,184
SPEAKER_01 - 2908.57 - 2914.01.lab,các bạn trẻ nè và mình từ đó mình tiếp xúc được rất nhiều bạn trẻ bị sống với ông bà.,184
SPEAKER_01 - 2914.01 - 2919.88.lab,ngay bây giờ có nhiều người đi làm công nhân là lên con mình cho ông bà quê coi đi làm công nhân.,184
SPEAKER_01 - 2919.88 - 2922.37.lab,và có những cái giai đoạn mà họ nói là.,184
SPEAKER_01 - 2922.97 - 2928.05.lab,bắt đầu đi kiếm tiền được thế là cha mẹ lao đi kiếm kiếm tiền cũng giao cho cháu ở với ông bà.,184
SPEAKER_01 - 2928.05 - 2933.79.lab,và bọn trẻ của bây giờ của năm hai không hai bốn này nghĩ cái gì mình viết có đúng hay không.,184
SPEAKER_01 - 2933.79 - 2941.21.lab,là mình cũng phải đi tìm lắm mà biết sao vợ vẫn thấy chưa khớp thành ra là phải sorry lộc chắc nhiều khi phải đưa vợ khác trước.,184
SPEAKER_01 - 3764.3 - 3768.75.lab,vua vua một được một vài trống canh nữa nhưng sử dụng nó như một biện pháp giáo dục.,184
SPEAKER_01 - 3768.75 - 3774.02.lab,mà mình đã đưa mấy người bạn mình ở anh về làm trong sân khấu họ kể là.,184
SPEAKER_01 - 3774.32 - 3782.17.lab,cho vô cấp một là tốt nhất tụi nó được làm thị trưởng một ngày thì mấy đứa bé vậy thôi nó nói nó làm thị trưởng nó phải đầu tiên nó dọn cái đống rác.,184
SPEAKER_01 - 3782.49 - 3786.52.lab,và mình với tinh thần đó hồi đó là lúc đó cái ông.,184
SPEAKER_01 - 3786.52 - 3792.32.lab,cái ông giám đốc sở văn hoá ông chuẩn bị nghỉ mình mới đi phỏng vấn một bài đăng báo tuổi trẻ đó.,184
SPEAKER_01 - 3792.32 - 3796.33.lab,thì nhiều người thích lắm là bạn sẽ làm gì nếu bạn làm giám đốc sở.,184
SPEAKER_01 - 3796.33 - 3800.51.lab,luôn luôn đặt mọi người ở một cái thế chủ động nếu anh làm thì anh làm gì thì.,184
SPEAKER_01 - 3800.51 - 3807.99.lab,cái loại sân khấu diễn đàn này đã làm cho một số các trường đại học ở đây làm các trường trung học ở đây để toàn là để thay đổi các bạn.,184
SPEAKER_01 - 3807.99 - 3813.79.lab,chính khán giả thay đổi đoạn kết thì mình cũng mong là tương lai như mình kể đó có ba ba đoạn kết đó.,184
SPEAKER_01 - 3813.79 - 3819.57.lab,và trong vở đó có loại khán giả nổi nóng có một ông đóng vai khán giả nổi nóng ông đứng dậy nói tôi yêu cầu là.,184
SPEAKER_01 - 3819.57 - 3827.15.lab,không được để cho anh này bị anh kia triệt thì sau khi ông đó nói anh muốn tụi tui diễn lại đoàn kết thứ hai là anh anh bê thắng na.,184
SPEAKER_01 - 3827.15 - 3831.16.lab,là có những cái loại là loại hình sân khấu nó thực.,184
SPEAKER_01 - 3831.16 - 3839.15.lab,tỉnh khán giả nó lôi kéo khán giả cùng phe chúng tôi làm cái này vì anh mà anh có chuyện gì anh không đồng ý anh nói đi tui sửa tui sửa tại chỗ luôn.,184
SPEAKER_01 - 3839.15 - 3846.57.lab,thì cái cái điều mình cuối cùng mình có thể mình nói được là là mình vẫn mong là mọi thứ là phải hành động và hành động tích cực.,184
SPEAKER_01 - 3846.57 - 3854.15.lab,thì mình cũng mong là các bạn trẻ mà nghe cái cuộc nói chuyện này vậy đó thì cũng hiểu là mình cũng rất nhiều khi tuyệt vọng chứ.,184
SPEAKER_01 - 3854.47 - 3861.69.lab,nhưng tại sao mà mình có có thể còn ngồi đây thở được mình mới bị cấp cứu xong nhưng làm sao mình mình mình có thể thở được.,184
SPEAKER_01 - 3861.69 - 3867.81.lab,tại vì mình nghĩ là ô không được nhiều nhân vật chưa ra mình phải mình phải sống để mình tiếp tục mình nhổ ra hết.,184
SPEAKER_01 - 3867.81 - 3875.77.lab,nhổ ra hết những nhân vật còn lứa muối trong đây thì mình nghĩ cái cái đó nó làm cho mình một cái nghị lực sống mình không được quyền chết.,184
SPEAKER_01 - 3875.77 - 3883.75.lab,vậy thì mình cũng nghĩ các bạn cũng không được quyền tuyệt vọng các bạn không được quyền điệp rét được quyền trầm cảm các bạn bước ra đường đi.,184
SPEAKER_01 - 3883.75 - 3886.57.lab,sẽ có nhiều chuyện cho các bạn làm rất nhiều chuyện để làm.,184
SPEAKER_01 - 299.61 - 303.12.lab,có quá nhiều người giống như là gần như là bị mù màu.,184
SPEAKER_01 - 4577.0 - 4582.03.lab,thành ra cô cô đã nghĩ đến chuyện bây giờ mình bỏ à uổng quá mình xúc động thiệt là xúc động.,184
SPEAKER_01 - 4582.03 - 4587.08.lab,cái hình ảnh giống như trong văn tế nghệ sĩ cần giuộc nước mắt anh hùng lao dẫn ráo.,184
SPEAKER_01 - 4587.08 - 4593.99.lab,và liều mình như chẳng có đó tầm vân vạc nhọn này mà dám đấu với súng đạn thật của của tay á.,184
SPEAKER_01 - 4593.99 - 4600.33.lab,thì cái cái của xúc động là khán tàng của những người còn sống sau cuộc chiến tranh cô nói.,184
SPEAKER_01 - 4600.33 - 4607.15.lab,mấy cái này á có thể cũng có nhiều người khai thác nhưng mình đã nghĩ ra được cái này mình chạm đến cái nỗi đau của những người.,184
SPEAKER_01 - 4607.15 - 4612.46.lab,gia đình của thân nhân những người còn lại sau khi những thân nhân mình chết trong cuộc chiến tranh rồi mà chết đúng.,184
SPEAKER_01 - 4612.46 - 4618.16.lab,chết là chết như trần bình trọng tuổi tiết và chết theo chủ tướng là cũng theo ổn là cũng đúng thôi.,184
SPEAKER_01 - 4618.16 - 4623.04.lab,nhưng mà bây giờ mình bỏ hết à vậy cô mới nghĩ hay là nếu mình có giờ hả.,184
SPEAKER_01 - 4623.04 - 4627.22.lab,mình ngồi mình viết thành tiểu thuyết mình cho một nhân vật hiện đại nó đi xuyên không về.,184
SPEAKER_01 - 4627.22 - 4633.77.lab,thì khi cô nói cái ý xuyên không đó thì một nhà sản xuất phim rất là thích nói bây giờ ngay cả mà có người nói với cô này nè.,184
SPEAKER_01 - 4633.77 - 4638.72.lab,bây giờ các kịch bản của chị rất hay tụi tôi sẽ cho làm với điều kiện chị phải làm phim vở thịt sáo.,184
SPEAKER_00 - 3264.98 - 3269.96.lab,ờ hãy hưởng thụ và sẽ sẽ phải có rất là nhiều những cái trách nhiệm.,184
SPEAKER_00 - 3269.96 - 3273.97.lab,ờ nhưng mà chính vào cái lúc mà khi mà.,184
SPEAKER_00 - 3273.97 - 3278.63.lab,sự nghiệp hay tiền nong nó không phải là cái thứ ám ảnh nhiều như các thế hệ trước nữa.,184
SPEAKER_00 - 3278.63 - 3284.84.lab,thì các bạn ấy bắt đầu mới có cái hành trình đi tìm lại là thế thì thực sự thì tôi cần cái gì tôi muốn cái điều gì trong cuộc sống.,184
SPEAKER_00 - 3284.84 - 3286.65.lab,thì em nói cái điều này bởi em thấy là.,184
SPEAKER_01 - 6368.34 - 6373.82.lab,tại vì suốt thời gian chơi với ổng rồi nghỉ chơi với ổng ông không hề biết một nguyễn thị minh ngọc mà đã.,184
SPEAKER_01 - 6373.82 - 6380.98.lab,làm những rò ma quỷ này mà ổng còn còn còn mọi người cứ nhói là ổng ký tên nhị ngọc là ổng còn nhớ nguyễn thị ngọc minh.,184
SPEAKER_01 - 6380.98 - 6387.13.lab,nồi xưa nó lại vậy thành ra là rất gần với lại một cái thế thế thế thế giới mà.,184
SPEAKER_01 - 6387.13 - 6389.23.lab,coi như là một thế giới bên kia đó.,184
SPEAKER_01 - 1620.09 - 1625.24.lab,theo tuấn hải hồi xưa là cái máu lớp trưởng là đã là là mặt thì rất bi bi á.,184
SPEAKER_01 - 1625.24 - 1629.58.lab,và bây giờ giờ chồng của cái cô này là nữ trạng hề nà lê khánh nữa.,184
SPEAKER_00 - 5599.68 - 5604.76.lab,đấy là chưa bao giờ như bây giờ hai cái chữ bản sắc hai cái tiếng việt nam.,184
SPEAKER_00 - 5604.76 - 5611.85.lab,nó có một sức nặng đặc biệt với người trẻ có thể chúng ta luôn quan tâm bởi chúng ta là người việt nam nhưng mà ở cái thời điểm này.,184
SPEAKER_00 - 5611.85 - 5616.83.lab,ờ nó trở thành một cái một cái điều vô cùng quan trọng thùy minh vẫn nhớ chỉ cách đây mấy năm.,184
SPEAKER_00 - 5616.83 - 5621.79.lab,ờ một số các cái báo cáo phàn nàn rằng người trẻ không nắm được lịch sử.,184
SPEAKER_00 - 5621.79 - 5627.56.lab,nhưng mà bây giờ thì nó trở thành một cái có thể nó là cái con sóng mới mà cô đang nhắc đến.,184
SPEAKER_00 - 5627.56 - 5632.68.lab,và chúng ta sau khi đã đi tìm hiểu thế giới.,184
SPEAKER_00 - 5632.68 - 5636.79.lab,quá dễ dàng để tiếp cận với lại với lại những cái thông tin ở phía bên ngoài.,184
SPEAKER_01 - 1826.61 - 1830.82.lab,phải đi làm làm nô lệ cho cái nhân vật cái ông mà.,184
SPEAKER_01 - 1830.82 - 1838.72.lab,giáo sư tiến sĩ gì đó mà đó là nhân vật là nói ra những điều người thông minh biết hết cả rồi còn bọn ngu dốt không thể.,184
SPEAKER_01 - 1838.72 - 1843.91.lab,thèm quan tâm tới nghĩa là đó là ông và ông nói thế giới này chia ra làm hai loại.,184
SPEAKER_01 - 1843.91 - 1850.81.lab,giống như người ta nói có hai loại thúy vân thúy kiều vậy đó cùng gia biến mà thúy vân á thì bán mình chuộc gia còn.,184
SPEAKER_01 - 1850.81 - 1854.82.lab,a thúy tiều bán bình dược da còn thúy vân thì tĩnh bơ coi như là.,184
SPEAKER_01 - 1854.82 - 1862.31.lab,chị đi giao kim trọng lại em giữ dùm rồi xong chị về em trả kim trọng em cho chị thì một cô rất là hồn nhiên thôi.,184
SPEAKER_01 - 1862.31 - 1865.55.lab,cũng như ổng nói thế giới này có hai loại người là loại.,184
SPEAKER_01 - 1865.65 - 1872.56.lab,làm mọi và loại hưởng thụ cái sự mọi đó và các cậu vai nha là thuộc loại đi làm mọi và cái ông ông mạnh.,184
SPEAKER_01 - 1872.56 - 1877.46.lab,nói những điều người thông minh biết hết cả rồi còn bọn ngu dốt không thèm quan tâm tới đó rất là đông.,184
SPEAKER_01 - 1877.46 - 1885.45.lab,là hưởng thụ sự mọi đó thì cái điều mà mình thích ở đó cái ý nghĩa đó là mình thấy đúng là mình thuộc vô cái nhóm làm mọi.,184
SPEAKER_01 - 1885.45 - 1893.35.lab,phải là mọi thôi phải là mọi thôi tại vì cái máu là mọi cái máu muốn được là mọi còn đâu có ai mua cấp.,184
SPEAKER_01 - 1893.35 - 1898.42.lab,mình bước qua cái thế giới kia đi nhưng mà mình mình không chọn vào cái loại đó.,184
SPEAKER_01 - 1898.42 - 1903.08.lab,cái loại mà phí nhờ nhau và bà nói luôn một cái ý đẹp ở trong cái.,184
SPEAKER_01 - 1903.08 - 1906.59.lab,luật phương tiên của nguyễn đình chiểu là.,184
SPEAKER_00 - 5917.01 - 5918.15.lab,một cái câu mà.,184
SPEAKER_01 - 5142.48 - 5150.47.lab,có nhiều người nói là tụi tui không cần lời tụi tui cần quề bây giờ ta nói tụi tui chấp nhận lỗ không cần quề nữa miễn anh làm tử tế như sông lan.,184
SPEAKER_01 - 5150.47 - 5157.84.lab,tụi cô cảm động không ngờ nghĩ là cái tác động sông lam nó lớn tới độ gặp những nhà đầu tư người ta dám tuyên bố như vậy.,184
SPEAKER_01 - 5157.84 - 5163.77.lab,lý tưởng ông với nhà đầu tư cực kỳ lý tưởng nhưng mà họ thấy trước là sẽ không bán vé được luôn á.,184
SPEAKER_01 - 5163.77 - 5171.06.lab,mà họ nói miễn làm tử tế được như sông lam mà đúng là đó là một tác phẩm làm hết sức tử tế lê ông đi lựa từng cái.,184
SPEAKER_01 - 5171.06 - 5176.98.lab,chất liệu vải cái kêu là kim sa mắt gà mà chị thục trang đó chị chết trong cô vít á.,184
SPEAKER_01 - 5177.48 - 5182.99.lab,rồi đi mời những cái người nghệ nhân họ đã tứ tán khắp nơi rồi tại vì hồi xưa của làm nhà hát đỗ trang là.,184
SPEAKER_01 - 5182.99 - 5188.38.lab,hát luôn luôn có dàn nhạc tây và nhạc ta nhạc sống còn bây giờ nhiều khi gom lại cái ổ.,184
SPEAKER_00 - 1503.8 - 1511.77.lab,ờ mình nói một chút về cái việc là cái tâm huyết và mọi thứ cái cái sự lưu trữ lịch sử nó nằm ở một cái loại hình.,184
SPEAKER_00 - 1511.77 - 1516.15.lab,nghệ thuật như thế này nhưng cái khả năng cái loại hình đó nó di chuyển tiếp.,184
